Tools,Port 2: NDI 8700339  s/n:34801403,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 3: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10031,1,OK,0.2793493,0.4543608,-0.2508778,0.8078246,56.657,78.384,-1408.894,0.2218417,4,OK,56.692,78.239,-1408.926,OK,61.321,30.93,-1394.372,OK,109.121,20.501,-1368.314,OK,110.833,83.448,-1383.413,Port 3: NDI 8700340  s/n:34802401,10031,1,OK,0.4426503,-0.0255941,-0.891132,0.0963813,-29.742,-87.33,-1514.463,0.3004946,4,OK,-29.465,-87.284,-1514.446,OK,-69.395,-94.671,-1543.601,OK,-110.217,-77.895,-1578.397,OK,-136.138,-131.97,-1589.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10034,1,OK,0.2794317,0.4544415,-0.2507957,0.8077762,56.653,78.369,-1408.873,0.2219511,4,OK,56.692,78.223,-1408.926,OK,61.322,30.92,-1394.32,OK,109.122,20.488,-1368.32,OK,110.831,83.434,-1383.394,Port 3: NDI 8700340  s/n:34802401,10034,1,OK,0.4307742,-0.0776241,-0.894862,0.0873501,-28.307,-76.503,-1518.825,0.2616026,4,OK,-28.05,-76.461,-1518.739,OK,-67.489,-80.863,-1549.307,OK,-105.241,-61.3,-1585.819,OK,-136.041,-112.883,-1596.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10037,1,OK,0.2795581,0.4544773,-0.2507641,0.8077221,56.654,78.386,-1408.868,0.2224209,4,OK,56.694,78.235,-1408.9,OK,61.313,30.935,-1394.333,OK,109.119,20.504,-1368.303,OK,110.842,83.445,-1383.411,Port 3: NDI 8700340  s/n:34802401,10037,1,OK,0.4216953,-0.121042,-0.8957388,0.0719303,-26.319,-65.371,-1522.39,0.2406842,4,OK,-26.106,-65.36,-1522.333,OK,-64.9,-66.596,-1553.879,OK,-99.783,-44.203,-1591.613,OK,-134.754,-92.958,-1602.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10040,1,OK,0.2794273,0.4543433,-0.2507885,0.8078352,56.661,78.374,-1408.856,0.2258335,4,OK,56.69,78.232,-1408.911,OK,61.321,30.925,-1394.303,OK,109.13,20.498,-1368.28,OK,110.84,83.436,-1383.363,Port 3: NDI 8700340  s/n:34802401,10040,1,OK,0.4172836,-0.1651533,-0.8917613,0.0579714,-24.378,-54.529,-1524.309,0.229305,4,OK,-24.16,-54.519,-1524.217,OK,-62.503,-52.698,-1556.433,OK,-94.622,-27.787,-1594.843,OK,-133.79,-73.298,-1605.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10043,1,OK,0.2790412,0.4546284,-0.251147,0.8076968,56.644,78.382,-1408.822,0.2299613,4,OK,56.685,78.222,-1408.862,OK,61.318,30.917,-1394.333,OK,109.131,20.491,-1368.328,OK,110.831,83.439,-1383.335,Port 3: NDI 8700340  s/n:34802401,10043,1,OK,0.4178267,-0.2107818,-0.8824566,0.0475628,-22.444,-44.155,-1524.915,0.1503317,4,OK,-22.322,-44.182,-1524.84,OK,-60.269,-39.442,-1557.19,OK,-89.974,-12.416,-1596.048,OK,-133.092,-54.304,-1605.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10046,1,OK,0.2793213,0.4544743,-0.2508569,0.8077769,56.651,78.381,-1408.875,0.2245976,4,OK,56.69,78.234,-1408.907,OK,61.318,30.925,-1394.358,OK,109.129,20.506,-1368.316,OK,110.832,83.447,-1383.405,Port 3: NDI 8700340  s/n:34802401,10046,1,OK,0.422397,-0.2597822,-0.8675363,0.0384026,-20.541,-33.331,-1524.158,0.1127548,4,OK,-20.465,-33.373,-1524.101,OK,-58.134,-25.592,-1556.154,OK,-85.443,3.398,-1595.323,OK,-132.683,-34.202,-1603.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10049,1,OK,0.2794444,0.4546273,-0.2507974,0.8076667,56.639,78.377,-1408.82,0.223069,4,OK,56.683,78.226,-1408.847,OK,61.307,30.92,-1394.302,OK,109.122,20.498,-1368.281,OK,110.831,83.442,-1383.376,Port 3: NDI 8700340  s/n:34802401,10049,1,OK,0.4302448,-0.3150748,-0.8453244,0.0323107,-18.382,-22.032,-1522.137,0.1984595,4,OK,-18.25,-22.067,-1522.093,OK,-55.666,-11.092,-1553.439,OK,-80.631,19.424,-1592.992,OK,-132.09,-12.695,-1598.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10052,1,OK,0.2792594,0.4545762,-0.2509438,0.807714,56.642,78.39,-1408.858,0.2236725,4,OK,56.684,78.237,-1408.891,OK,61.315,30.931,-1394.351,OK,109.123,20.505,-1368.328,OK,110.828,83.455,-1383.392,Port 3: NDI 8700340  s/n:34802401,10052,1,OK,0.4418078,-0.3818181,-0.8112875,0.0288695,-14.885,-9.008,-1519.43,0.1890123,4,OK,-14.796,-9.047,-1519.455,OK,-51.719,5.635,-1549.708,OK,-73.994,37.554,-1589.749,OK,-129.62,12.63,-1592.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10055,1,OK,0.279184,0.4544897,-0.2510164,0.8077662,56.647,78.379,-1408.85,0.22794,4,OK,56.682,78.225,-1408.881,OK,61.316,30.921,-1394.354,OK,109.122,20.5,-1368.309,OK,110.831,83.434,-1383.368,Port 3: NDI 8700340  s/n:34802401,10055,1,OK,0.4552735,-0.4337459,-0.7772251,0.0226204,-10.995,2.659,-1515.805,0.2826108,4,OK,-10.848,2.602,-1515.844,OK,-47.2,20.787,-1544.87,OK,-67.472,53.978,-1584.849,OK,-125.748,35.807,-1584.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10058,1,OK,0.2794004,0.4545917,-0.2507648,0.8077121,56.641,78.357,-1408.838,0.2239226,4,OK,56.687,78.212,-1408.882,OK,61.311,30.901,-1394.298,OK,109.131,20.483,-1368.302,OK,110.825,83.429,-1383.379,Port 3: NDI 8700340  s/n:34802401,10058,1,OK,0.4690518,-0.4892266,-0.7349901,0.0209119,-6.026,13.98,-1512.03,0.3042939,4,OK,-5.861,13.855,-1512.062,OK,-41.312,35.528,-1539.782,OK,-59.663,69.638,-1580.078,OK,-119.606,58.936,-1575.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10061,1,OK,0.2792075,0.4546707,-0.2509488,0.8076772,56.641,78.381,-1408.856,0.2249736,4,OK,56.68,78.229,-1408.896,OK,61.321,30.92,-1394.349,OK,109.133,20.5,-1368.347,OK,110.834,83.447,-1383.391,Port 3: NDI 8700340  s/n:34802401,10061,1,OK,0.4866352,-0.5325004,-0.6923038,0.0185703,-1.126,24.047,-1507.135,0.2723423,4,OK,-1.015,23.915,-1507.194,OK,-35.598,48.818,-1533.243,OK,-52.606,83.95,-1573.191,OK,-112.956,79.882,-1564.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10064,1,OK,0.2792878,0.4547196,-0.2508772,0.8076442,56.634,78.348,-1408.852,0.2222785,4,OK,56.674,78.198,-1408.875,OK,61.316,30.889,-1394.356,OK,109.131,20.468,-1368.33,OK,110.827,83.413,-1383.412,Port 3: NDI 8700340  s/n:34802401,10064,1,OK,0.5079182,-0.5639669,-0.6509579,0.0146399,3.259,33.298,-1500.818,0.27812,4,OK,3.344,33.178,-1500.864,OK,-30.395,61.128,-1524.926,OK,-46.632,97.575,-1563.792,OK,-106.446,99.156,-1551.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10067,1,OK,0.2792983,0.454344,-0.2508913,0.8078475,56.655,78.363,-1408.864,0.226357,4,OK,56.682,78.216,-1408.879,OK,61.318,30.917,-1394.372,OK,109.127,20.481,-1368.261,OK,110.833,83.427,-1383.391,Port 3: NDI 8700340  s/n:34802401,10067,1,OK,0.5324715,-0.5781419,-0.6182145,0.0060754,6.66,41.24,-1492.651,0.2468998,4,OK,6.718,41.094,-1492.663,OK,-26.369,71.783,-1514.263,OK,-42.245,110.198,-1551.387,OK,-101.099,115.216,-1535.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10070,1,OK,0.2792186,0.4547505,-0.2509595,0.8076251,56.634,78.358,-1408.832,0.227512,4,OK,56.677,78.204,-1408.863,OK,61.311,30.896,-1394.34,OK,109.136,20.476,-1368.331,OK,110.83,83.42,-1383.382,Port 3: NDI 8700340  s/n:34802401,10070,1,OK,0.5586175,-0.5823218,-0.590587,-0.0074031,9.951,48.438,-1483.209,0.2808903,4,OK,10.01,48.286,-1483.299,OK,-22.346,81.529,-1501.863,OK,-37.872,122.246,-1536.695,OK,-95.582,129.603,-1518.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10073,1,OK,0.2792743,0.4546049,-0.2509717,0.807684,56.64,78.352,-1408.838,0.2266488,4,OK,56.677,78.198,-1408.879,OK,61.31,30.894,-1394.327,OK,109.121,20.464,-1368.32,OK,110.831,83.409,-1383.367,Port 3: NDI 8700340  s/n:34802401,10073,1,OK,0.5909248,-0.5778428,-0.562579,-0.0202593,12.588,54.636,-1471.396,0.2399236,4,OK,12.603,54.474,-1471.448,OK,-19.212,90.034,-1486.35,OK,-34.773,133.382,-1517.914,OK,-91.087,141.784,-1495.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10076,1,OK,0.2791895,0.4545784,-0.2509804,0.8077256,56.638,78.359,-1408.835,0.2259897,4,OK,56.678,78.205,-1408.872,OK,61.314,30.901,-1394.33,OK,109.12,20.48,-1368.313,OK,110.823,83.42,-1383.361,Port 3: NDI 8700340  s/n:34802401,10076,1,OK,0.6279482,-0.5583173,-0.5411979,-0.0326754,12.971,58.463,-1456.236,0.2440899,4,OK,12.983,58.278,-1456.281,OK,-18.895,95.397,-1466.632,OK,-35.293,141.393,-1493.76,OK,-90.226,148.703,-1467.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10079,1,OK,0.2793378,0.4543878,-0.2508273,0.8078291,56.648,78.354,-1408.868,0.225704,4,OK,56.68,78.211,-1408.918,OK,61.313,30.906,-1394.33,OK,109.125,20.477,-1368.298,OK,110.824,83.421,-1383.38,Port 3: NDI 8700340  s/n:34802401,10079,1,OK,0.6682906,-0.5265706,-0.5235114,-0.0452425,12.134,59.481,-1438.957,0.2442252,4,OK,12.172,59.277,-1439.019,OK,-20.202,97.159,-1444.028,OK,-37.84,145.545,-1465.605,OK,-91.433,150.027,-1436.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10082,1,OK,0.2793753,0.4546366,-0.2508462,0.8076703,56.638,78.353,-1408.853,0.2217185,4,OK,56.678,78.199,-1408.892,OK,61.315,30.899,-1394.328,OK,109.119,20.471,-1368.33,OK,110.829,83.417,-1383.397,Port 3: NDI 8700340  s/n:34802401,10082,1,OK,0.7070532,-0.4915345,-0.5052187,-0.0567762,11.785,58.398,-1421.381,0.2488022,4,OK,11.835,58.2,-1421.407,OK,-20.876,96.136,-1421.122,OK,-39.754,146.289,-1436.607,OK,-91.77,147.415,-1404.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10085,1,OK,0.2796817,0.4545065,-0.2505821,0.8077194,56.644,78.337,-1408.876,0.2183741,4,OK,56.682,78.198,-1408.924,OK,61.306,30.886,-1394.308,OK,109.119,20.461,-1368.306,OK,110.835,83.411,-1383.427,Port 3: NDI 8700340  s/n:34802401,10085,1,OK,0.7455815,-0.4567647,-0.4812387,-0.0623179,12.219,55.356,-1403.537,0.2474657,4,OK,12.271,55.142,-1403.664,OK,-20.565,92.527,-1397.458,OK,-40.589,143.78,-1407.116,OK,-90.535,141.186,-1371.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10088,1,OK,0.2794328,0.4546022,-0.2507775,0.807691,56.642,78.349,-1408.858,0.2256206,4,OK,56.682,78.198,-1408.908,OK,61.314,30.898,-1394.315,OK,109.127,20.474,-1368.331,OK,110.832,83.413,-1383.395,Port 3: NDI 8700340  s/n:34802401,10088,1,OK,0.7844245,-0.4137065,-0.4572079,-0.0669786,12.778,49.336,-1385.113,0.2702586,4,OK,12.864,49.111,-1385.303,OK,-20.077,84.96,-1372.989,OK,-41.384,136.53,-1375.86,OK,-88.924,129.175,-1338.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10091,1,OK,0.2793766,0.4545709,-0.2508184,0.8077154,56.645,78.352,-1408.883,0.2253072,4,OK,56.688,78.202,-1408.927,OK,61.315,30.896,-1394.35,OK,109.128,20.478,-1368.35,OK,110.831,83.416,-1383.417,Port 3: NDI 8700340  s/n:34802401,10091,1,OK,0.8213472,-0.3621268,-0.4354833,-0.0678772,12.64,39.38,-1366.737,0.3064472,4,OK,12.77,39.15,-1367.02,OK,-20.458,72.167,-1348.589,OK,-43.364,122.979,-1344.328,OK,-88.258,109.61,-1304.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10094,1,OK,0.2793618,0.4545255,-0.2508402,0.8077393,56.641,78.346,-1408.856,0.224358,4,OK,56.681,78.201,-1408.894,OK,61.311,30.889,-1394.331,OK,109.121,20.473,-1368.309,OK,110.824,83.406,-1383.389,Port 3: NDI 8700340  s/n:34802401,10094,1,OK,0.8538864,-0.3008089,-0.419171,-0.0684673,11.622,25.331,-1349.802,0.3685877,4,OK,11.784,25.112,-1350.202,OK,-21.885,53.945,-1326.095,OK,-46.682,102.709,-1314.508,OK,-89.006,82.325,-1275.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10097,1,OK,0.2795476,0.4546168,-0.2506405,0.8076856,56.644,78.358,-1408.881,0.2177515,4,OK,56.683,78.212,-1408.894,OK,61.32,30.907,-1394.366,OK,109.13,20.485,-1368.309,OK,110.839,83.434,-1383.46,Port 3: NDI 8700340  s/n:34802401,10097,1,OK,0.8800354,-0.2397563,-0.4055592,-0.0598031,10.408,9.08,-1336.316,0.3755284,4,OK,10.638,8.873,-1336.775,OK,-23.674,32.65,-1308.188,OK,-50.759,78.102,-1290.021,OK,-89.836,50.786,-1251.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10100,1,OK,0.2792019,0.454347,-0.2509792,0.8078518,56.656,78.356,-1408.89,0.2251424,4,OK,56.689,78.204,-1408.926,OK,61.322,30.9,-1394.379,OK,109.12,20.474,-1368.322,OK,110.834,83.422,-1383.392,Port 3: NDI 8700340  s/n:34802401,10100,1,OK,0.8981367,-0.1792767,-0.3987716,-0.046814,8.383,-8.808,-1326.709,0.4196021,4,OK,8.646,-8.977,-1327.257,OK,-26.441,9.198,-1295.413,OK,-56.064,50.44,-1272.019,OK,-91.972,16.528,-1236.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10103,1,OK,0.2793621,0.4543117,-0.2508228,0.8078648,56.658,78.351,-1408.915,0.2257919,4,OK,56.692,78.207,-1408.959,OK,61.314,30.898,-1394.379,OK,109.125,20.475,-1368.329,OK,110.835,83.424,-1383.423,Port 3: NDI 8700340  s/n:34802401,10103,1,OK,0.9069619,-0.125451,-0.4010666,-0.0287715,5.353,-26.288,-1321.501,0.3861418,4,OK,5.559,-26.355,-1322.012,OK,-30.533,-13.751,-1288.712,OK,-62.97,22.956,-1261.948,OK,-95.926,-16.571,-1228.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10106,1,OK,0.2793802,0.4543065,-0.2508158,0.8078637,56.661,78.361,-1408.903,0.2265013,4,OK,56.691,78.213,-1408.94,OK,61.318,30.913,-1394.373,OK,109.126,20.487,-1368.31,OK,110.841,83.429,-1383.414,Port 3: NDI 8700340  s/n:34802401,10106,1,OK,0.9082497,-0.0750747,-0.4114911,-0.0110177,1.181,-42.902,-1320.31,0.3830407,4,OK,1.33,-42.886,-1320.796,OK,-36.001,-35.689,-1287.283,OK,-71.451,-3.643,-1258.532,OK,-101.711,-47.94,-1229.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10109,1,OK,0.2794593,0.4543013,-0.2507215,0.8078685,56.662,78.358,-1408.917,0.2245274,4,OK,56.698,78.211,-1408.954,OK,61.319,30.913,-1394.374,OK,109.129,20.486,-1368.316,OK,110.837,83.432,-1383.437,Port 3: NDI 8700340  s/n:34802401,10109,1,OK,0.9038562,-0.0274697,-0.4268418,0.0097741,-3.296,-59.291,-1322.211,0.3533613,4,OK,-3.182,-59.218,-1322.64,OK,-41.794,-57.318,-1290.014,OK,-80.431,-30.204,-1260.319,OK,-107.839,-78.649,-1235.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10112,1,OK,0.2793646,0.4544253,-0.2508871,0.8077801,56.657,78.363,-1408.891,0.2233478,4,OK,56.694,78.219,-1408.933,OK,61.32,30.909,-1394.364,OK,109.127,20.477,-1368.33,OK,110.835,83.424,-1383.412,Port 3: NDI 8700340  s/n:34802401,10112,1,OK,0.8947447,0.0184533,-0.4452391,0.0292151,-7.582,-75.077,-1326.516,0.317137,4,OK,-7.507,-74.973,-1326.878,OK,-47.261,-78.135,-1295.924,OK,-88.9,-56.046,-1266.143,OK,-113.427,-107.98,-1245.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10115,1,OK,0.2789659,0.4543209,-0.2511852,0.807884,56.658,78.368,-1408.901,0.2309287,4,OK,56.694,78.215,-1408.946,OK,61.324,30.902,-1394.401,OK,109.121,20.49,-1368.361,OK,110.829,83.423,-1383.373,Port 3: NDI 8700340  s/n:34802401,10115,1,OK,0.8820139,0.0564552,-0.4650206,0.0511869,-11.336,-88.89,-1332.492,0.3038193,4,OK,-11.284,-88.759,-1332.821,OK,-51.931,-96.359,-1304.018,OK,-96.374,-78.921,-1275.174,OK,-117.895,-133.473,-1258.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10118,1,OK,0.279167,0.4543536,-0.2510007,0.8078535,56.661,78.382,-1408.913,0.2217107,4,OK,56.693,78.233,-1408.916,OK,61.337,30.929,-1394.441,OK,109.123,20.501,-1368.321,OK,110.833,83.444,-1383.441,Port 3: NDI 8700340  s/n:34802401,10118,1,OK,0.8661721,0.0910905,-0.4867667,0.0671317,-14.861,-100.895,-1340.103,0.2764092,4,OK,-14.845,-100.76,-1340.384,OK,-56.236,-112.159,-1314.267,OK,-103.113,-98.875,-1286.922,OK,-122.092,-155.387,-1273.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10121,1,OK,0.2794378,0.4543274,-0.2507782,0.8078437,56.659,78.36,-1408.897,0.2205072,4,OK,56.694,78.217,-1408.922,OK,61.318,30.907,-1394.372,OK,109.12,20.483,-1368.296,OK,110.837,83.433,-1383.425,Port 3: NDI 8700340  s/n:34802401,10121,1,OK,0.8483037,0.1254708,-0.5086153,0.0771255,-17.833,-111.95,-1348.756,0.3061544,4,OK,-17.804,-111.821,-1349.071,OK,-59.801,-126.592,-1325.792,OK,-108.712,-117.193,-1300.36,OK,-125.43,-175.223,-1291.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,10124,1,OK,0.2791864,0.4544197,-0.2510624,0.8077904,56.661,78.377,-1408.882,0.2265532,4,OK,56.702,78.227,-1408.916,OK,61.323,30.914,-1394.38,OK,109.127,20.49,-1368.336,OK,110.835,83.43,-1383.39,Port 3: NDI 8700340  s/n:34802401,10124,1,OK,0.8287564,0.153004,-0.5314633,0.0854366,-20.51,-120.618,-1358.168,0.3099378,4,OK,-20.475,-120.487,-1358.478,OK,-63.029,-137.901,-1338.341,OK,-113.668,-131.624,-1315.347,OK,-128.477,-190.619,-1309.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
